,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
197,SOLA-Support 🇮🇪,Dublin/Limerick,"We provide information sessions, seminars and training to community and voluntary sector organisations on quality, governance, legislation, and EU directives.",2020-05-25 13:48:59,201,549,80,False,2020-07-25 12:21:00,You want to understand Improving Quality? It represents the soap and water to wash your hands with during #COVID19.… https://t.co/EnzxPEExIJ,['COVID19'],Twitter Web App,False
198,Reclaim Humanity,Central Illinois via Western WA,"A Democratic woman. True laughter comes from the soul. Nothing happens without a reason. Life is an evolving journey. ""Women's Rights are Human Rights."" ~H",2011-12-02 19:01:33,4579,5034,72501,False,2020-07-25 12:20:59,"@TheDailyEdge @seanhannity @FoxNews So he can spread lies, hate, sexual violence, and murder. #COVID19 #FoxNews","['COVID19', 'FoxNews']",Twitter for Android,False
199,Lorna Fitzpatrick #RipOffNUIG,,President @TheUSI | HR Graduate | Former President & Deputy President @ITCarlowSU | Insta: @lornafitz3 | She/Her/Sí/Í | #RentFreeze | #BreakTheBarriers |,2012-07-11 18:04:35,1397,1808,6150,False,2020-07-25 12:20:58,Just home from town &amp; there were so many people wearing masks incorrectly. I feel a bit frustrated by it but I’m ch… https://t.co/wTwZ1seQhV,,Twitter for iPhone,False
200,Brian F. Kelcey,"Toronto, Ontario","One of those public policy guys you hear about, only I specialize in a Film Noir B-movie genre known as 'city politics.' Details at https://t.co/deHsWgOCCd.",2009-09-01 23:39:15,7601,4101,45576,False,2020-07-25 12:20:58,##COVID19 and New York retail https://t.co/aUv60GNyfE,['COVID19'],Twitter for Android,False
201,Short News,"New Delhi, India","Official account of Short News.

Follow us for unbiased, verified and  important Short News!

Send us any news to publish, after verification (DM open)",2020-06-14 04:03:43,36,56,34,False,2020-07-25 12:20:55,"#COVID19: Delhi reported 1,142 new cases and 29 deaths today, taking the total number of cases to 1,29,531 and death tally to 3,806.",['COVID19'],Twitter for Android,False
202,Nishant Killedar,"Hyderabad, India","My mantra - Do something new everyday, keep learning ! Technology consultant, Oracle/Cloud/ DevOps/Enterprise, Guitarist, Foodie, NIT Trichy alum",2009-05-11 05:30:47,168,221,145,False,2020-07-25 12:20:54,How can tech leaders help position their organization’s #techstrategy in a way that aligns with shifting investment… https://t.co/AIDJS3QvvA,['techstrategy'],Dynamic Signal,False
203,Viet Nam Government Portal,"Ha Noi, Viet Nam",Official Twitter channel of the Viet Nam Government Portal w/ latest news from our Government (RTs/follows/likes#endorsement) Email: vgpnews@chinhphu.vn,2017-02-27 10:41:52,11394,594,2650,True,2020-07-25 12:20:53,"#Danang #COVID19 patient's health gets worse quickly, prompting doctors to use #ECMO &amp; filter blood… https://t.co/0c09GtUX61","['Danang', 'COVID19', 'ECMO']",Twitter Web App,False
204,Feline101🐾💕🐾💕🐾,,Just cats,2011-07-06 19:46:47,1080,1217,40039,False,2020-07-25 12:20:46,@UrsulaIreneRay1 @VijayShadean #SouthAfrica #tourism @GoToSouthAfrica #CarteBlanche #COVID19 #Cricket #Rugby not sure of the breed,"['SouthAfrica', 'tourism', 'CarteBlanche', 'COVID19', 'Cricket', 'Rugby']",Twitter for Android,False
205,Nishant Killedar,"Hyderabad, India","My mantra - Do something new everyday, keep learning ! Technology consultant, Oracle/Cloud/ DevOps/Enterprise, Guitarist, Foodie, NIT Trichy alum",2009-05-11 05:30:47,168,221,145,False,2020-07-25 12:20:43,How has having #ColleaguesForLife helped #DeloitteAlumni Karen Seminara-Patton co-found an organization to help med… https://t.co/xcbg2VesYY,"['ColleaguesForLife', 'DeloitteAlumni']",Dynamic Signal,False
206,"Wendy Sterling, MS, RD, CSSD, CEDRD-S",Instagram: @wendy_sterling    ,"Team Nutritionist Oakland A’s, #EatingDisorder Expert, Co-Author of “How to Nourish Your Child Through an Eating Disorder” & “No Weigh!” Former Team RD #NYJets",2009-04-14 02:29:17,437,693,590,False,2020-07-25 12:20:42,"Successful #openingday with a #grandslam #walkoff by matt_olson21 !Was anyone else thinking: SIX FEET, with this ce… https://t.co/x8WJ0FnIFq","['openingday', 'grandslam', 'walkoff']",Instagram,False
207,Gabriel Hébert-Røuillier,"Blainville, Québec",Father | Entrepreneur | HEC Montréal / ITAM Alumnus | Retweets are not endorsement | Data Storyteller |,2020-03-10 09:49:55,832,3600,6933,False,2020-07-25 12:20:41,#Brazil’s #Bilsonaro who tested positive for #COVID19 says his latest test result was negative.,"['Brazil', 'Bilsonaro', 'COVID19']",Twitter for iPhone,False
208,Business Standard,India,"Latest updates #news #LIVE coverage on #economy #companies #markets #politics and #technology from India's leading business daily
https://t.co/VVl6HGuvvc",2009-06-01 08:52:08,1969497,380,140,True,2020-07-25 12:20:41,"From more than 1,000 deaths in the US, fourth day in a row to questions about the global supply chain's ability to… https://t.co/wP58MfbT8E",,TweetDeck,False
209,IHBlythe Ⓥ,Global Activist ,"The question is not, 'Can they reason?' nor, 'Can they talk?' but rather, 'Can they suffer?' ❗️Some Graphic Posts❗️",2011-07-17 19:48:56,734,910,18334,False,2020-07-25 12:20:39,"If you have been affected by the brief #COVID19 lock down, take some time to think of the animals we have permanent… https://t.co/6mEum6Ruau",['COVID19'],Twitter for iPhone,False
210,The Pioneer,,Twitter account of India's leading independent right-thinking newspaper.,2012-01-21 16:23:26,22662,109,91,True,2020-07-25 12:20:39,"#COVID19: 1,142 positive cases, 2,137 patients recovered/discharged/migrated and 29 deaths in #Delhi today. There a… https://t.co/i8m34hJodD","['COVID19', 'Delhi']",Twitter Web App,False
211,"Brian Laung Aoaeh, CFA",NYC,"VC. Co-founder; REFASHIOND Ventures, @TNYSCM & #TWSCF. #MarketExpert @FreightWaves. Adjunct @NYUTandon. Supply Chains. Operations. Innovation. Technology.",2010-06-15 17:49:19,4362,5001,17026,False,2020-07-25 12:20:37,Check out my latest article: Three Supply Chain Risks That Could Thwart A Successful COVID-19 Vaccine… https://t.co/3Tdkknwns7,,Twitter Web App,False
212,coley,"Grays, England","26, Essex UK. bearded. long haired. engaged. post graduate in music tech. aspiring studio technician/engineer and foley/sound designer. also  📸coley_yeoj",2015-12-11 22:20:21,33,188,108,False,2020-07-25 12:20:36,STOP FOGGY GLASSES WITH THIS HACK!!!!!! #COVID19 #facecoverings #maskproblems #facemask #hack #maskhack #MaskMoaners https://t.co/IjuRQVuBHL,"['COVID19', 'facecoverings', 'maskproblems', 'facemask', 'hack', 'maskhack', 'MaskMoaners']",Twitter for iPhone,False
213,Global Health Observ,Baltimore MD USA,Johns Hopkins University - School of Public Health - Academic-based public health observatory - operational research and training  - Epidemiology Methods,2014-06-13 20:40:04,3758,801,1925,False,2020-07-25 12:20:33,Symptom Duration and Risk Factors for Delayed Return to Usual Health Among Outpatients with #COVID19 in a Multistat… https://t.co/wNUL5Bd5Ok,['COVID19'],TweetCaster for iOS,False
214,Socrates,"Massachusetts, USA",The unexamined life is not worth living. #FBR,2013-02-22 05:39:53,2170,3856,22536,False,2020-07-25 12:20:32,#COVID19 is the religion of 21st Century Jews fighting 21st Century Christian Evangelicals,['COVID19'],Twitter for iPhone,False
215,Stephie McStephieFace,"Ontario, Canada","Canadian. 
NO DMs",2020-03-30 02:14:49,282,481,13767,False,2020-07-25 12:20:32,"@kenolin1 That's an admission from @realDonaldTrump, probably the only truth we'll ever hear from him, that he regr… https://t.co/QgrbHcUvy8",,Twitter for Android,False
216,Dorian Aur,,,2011-01-30 18:40:16,46,108,453,False,2020-07-25 12:20:28,"There must be bad #times in order to appreciate the #good ones. ~Jeffrey Duarte https://t.co/rRoQRhtM5Z
#depression… https://t.co/AetE9xyDbc","['times', 'good', 'depression']",Twitter Web App,False
217,Rajasekar,"Chennai, India","Film correspondent (https://t.co/Y0gNgmq949), also writes for https://t.co/LGesb4H3XE.",2009-04-01 11:23:26,136618,586,3888,True,2020-07-25 12:20:25,"PR :  @VishalKOfficial and his father Mr.G.K.Reddy tested positive for #Covid19 15/20 days back..

While #Vishal 's… https://t.co/wV5foDZswX","['Covid19', 'Vishal']",Twitter for Android,False
218,Michelle Dunning,"Wales, United Kingdom","Primary Care Service Manager working in North Ceredigion. Bevan Exemplar (VIPAR Project).Tweeting to connect, share and learn. Views my own.",2018-01-09 13:02:49,543,970,16055,False,2020-07-25 12:20:25,@BenJamesPhotos Pink #BENPC #LOCKDOWNPHOTOCHALLENGE #COVID19 #SaturdayMorning #flowers https://t.co/DLGgosBPjQ,"['BENPC', 'LOCKDOWNPHOTOCHALLENGE', 'COVID19', 'SaturdayMorning', 'flowers']",Twitter for Android,False
219,OrianaBeaudet DNP RN,United States,VP of Nursing Innovation @ANANursingWorld» Strategy» Design» Foresight» ☕️» National Speaker» @UMNNursing» she/her» Tweets Own,2016-08-15 03:21:55,514,2277,1772,False,2020-07-25 12:20:24,"National and state impact of #COVID19 on our elder population. This is a societal loss of wisdom, history, and of s… https://t.co/4gaIfWiDcB",['COVID19'],Twitter for iPhone,False
220,TNN,India,"Lightning fast alerts, BreakingNews, Corona Updates, Cinema and Sports news from Tamilnadu and around India",2020-03-24 04:29:04,171,74,50,False,2020-07-25 12:20:24,"#COVID19 in #AndhraPradesh:

-7,813 new cases
-52 more deaths
-53,681 more samples tested
-3,208 more discharged
-E… https://t.co/lKlZORk7r7","['COVID19', 'AndhraPradesh']",Twitter Web App,False
221,GlobalPandemic.NET,WORLDWIDE,Breaking News & Critical Information to SURVIVE the Coronavirus Outbreak / Civil Unrest,2010-07-13 21:58:05,26108,26003,2,False,2020-07-25 12:20:23,ALERT: Eye Opener: Rep. John Lewis remembered - Global Pandemic News | #Coronavirus #COVID19 #Protests -… https://t.co/D8C1Ps4ebx,"['Coronavirus', 'COVID19', 'Protests']",GlobalPandemic.NET,False
222,Ari,,1D and VM obsessed. I got sucked back into the twitter hole. 🇮🇹/🇲🇽,2012-06-18 23:56:32,941,912,18843,False,2020-07-25 12:20:22,"My uncle just tested positive for #COVID19 , we already lost 3 family members. 

PLEASE wear a mask,social distance. https://t.co/YoXI0LbeLI",['COVID19'],Twitter for iPhone,False
223,SA HIPHOP RADIO,Ngovhela Mahunguni,"Our app is on Google Play & iTunes 
Itune: https://t.co/5hNTzDvE7W… 
Google Play: https://t.co/EkhwSY2prd… 
web: https://t.co/3KgvPqlvun",2013-04-10 20:52:58,9616,1873,128,False,2020-07-25 12:20:20,Venrap Radio Now Playing Venrap Radio by Stay safe during this #COVID19 we love you Download our app or listen on… https://t.co/eQQGBJ8M5E,['COVID19'],Venrap Radio,False
224,ItMatters,,"#ItMatters is a global network of young people, creatively tackling mental health. Join us! 👊 Insta: @itmattersmh",2018-01-08 15:07:26,589,157,652,False,2020-07-25 12:20:19,"“The anxiety surrounding COVID-19 has caused Bipolar and Chron’s Disease to flare up quite badly”

Read more of you… https://t.co/oMFMm4ALPR",,Twitter for iPhone,False
225,Hindustan Petroleum Corporation Limited,India,Official Twitter handle of Hindustan Petroleum Corporation Limited - A Maharatna Company #DeliveringHappiness,2010-02-07 03:59:52,152595,1483,37932,True,2020-07-25 12:20:19,"We Shall Over Come! With victory in our minds in our #FightAgainstCorona, our retail outlets across India are adher… https://t.co/qwNPUCXbxj",['FightAgainstCorona'],Twitter Web App,False
226,Dr. Mayank Puri,"Chandigarh, India",Chairman - @INCChandigarh Social Media Dept.| Troll Basher | Against Bigots. #Poet #SocialHermit #ProudIndian #Hindu #HumanityFirst - RT not endorsement,2010-05-11 19:00:33,4774,2436,14421,False,2020-07-25 12:20:16,"Absolutely NO... If they had, we wouldn't be standing at 3rd position worldwide with more than 12 lakh #COVID19 cas… https://t.co/qxWoJLGCaZ",['COVID19'],Twitter for Android,False
227,Jim Roberts,"iPhone: 40.751663,-73.989670","Full-time student of the news & long-time follower of the Grateful Dead. Ex-Editor-in-Chief, Cheddar. Ex-NYT, Mashable. Listen to the thunder shout.",2008-05-29 03:01:14,209711,2391,25853,True,2020-07-25 12:20:11,"#CORONAVIRUS update 7/25/2020:
*Nearly 40 countries report record single-day increases in infections.
*US records o… https://t.co/PbHPWgfd6U",['CORONAVIRUS'],TweetDeck,False
228,Johns Hopkins Bloomberg School of Public Health,"Baltimore, MD","@JohnsHopkins Bloomberg School of Public Health.

• https://t.co/hozwHT3GrS 🦠 
• @PublicHealthPod 🎧 
• @GHN_News 📧",2009-02-26 15:22:11,490216,2553,15578,True,2020-07-25 12:20:04,"In the US, even those with insurance face possible economic burdens from the pandemic.

Tens of millions of America… https://t.co/Wje81ryIkV",,HeyOrca,False
229,UAE Forsan,United Arab Emirates 🇦🇪,#UAE 🇦🇪 Forsan is your comprehensive source of accurate information on the United Arab Emirates,2012-11-24 21:19:29,13083,3,366,True,2020-07-25 12:20:03,Undercover inspectors are deployed by the @AbuDhabiDED to make sure that all anti- #Covid19 measures are being foll… https://t.co/LNdyGBFXIt,['Covid19'],Hootsuite Inc.,False
230,Micheal McCool #NativeLivesMatter 🇵🇸,Nth Yorks,Septuagenarian Corbyn supporter. ex-Labour. Unite community. NHS/999 services. Indy Lifeboats. Water Safety. Animal welfare. Homelessness. Human Rights,2014-04-11 18:37:22,24586,18929,45302,False,2020-07-25 12:20:03,"Hospital cleaners, porters &amp; catering staff are unsung #COVID19 heroes. Tell @issworld to pay them a fair wage… https://t.co/tSrg8MgqLx",['COVID19'],Hootsuite Inc.,False
231,Plex Systems,"Troy, MI","Plex Systems, Inc.® delivers the first smart manufacturing platform that empowers the world’s leading innovators to make awesome products.",2009-04-01 14:04:50,4630,2993,3859,False,2020-07-25 12:20:03,"#Manufacturing production activity begins to echo 2019 trends, indicating further industry normalization. But will… https://t.co/ZrjOg5KZqN",['Manufacturing'],Hootsuite Inc.,False
232,Chennai patrika,,,2010-09-04 14:12:46,843,1144,400,False,2020-07-25 12:20:02,"#COVIDUpdates: AP records as many as 7,813 new cases in the last 24 hours taking the tally to 88,671. 52 deaths wer… https://t.co/WRxXzhOFVA",['COVIDUpdates'],Twitter for Android,False
233,CGTN Business,"Beijing, China","Comprehensive economics and business news from CGTN Digital, helps you decipher Chinese economy.",2019-11-12 10:31:22,301,12,7,False,2020-07-25 12:20:00,Economies participating in the Asia-Pacific Economic Cooperation (#APEC) reaffirmed the prioritization of economic… https://t.co/fXIWpmUDNl,['APEC'],Twitter Web App,False
234,BeautifulSkinYourIn,,"Daily Tips from our Nurses, Dietitians, Aestheticians, Fitness & Wellness Gurus, Life Coaches, Financial Experts and more to help create a MORE BEAUTIFUL YOU!",2016-11-17 14:30:31,2401,3053,69,False,2020-07-25 12:20:00,"WORLD #NEWS #TODAY SHORTENED FOR BUSY PEOPLE
https://t.co/lcRKTCWIdy

#politics #trump #money #wisdom #leadership… https://t.co/pPWyxba1SF","['NEWS', 'TODAY', 'politics', 'trump', 'money', 'wisdom', 'leadership']",Twitter for Advertisers,False
235,CGTN,"Beijing, China",#SeeTheDifference with CGTN as we bring you stories from #China and the world,2013-01-24 03:18:59,13892795,69,104,True,2020-07-25 12:20:00,"#APEC reaffirms #COVID19 economic recovery priorities, movement of essential goods https://t.co/sWRE9l9Fss","['APEC', 'COVID19']",TweetDeck,False
236,Mark Goldberg,"Dallas, TX","Neurologist, neuroscientist, professor at UT Southwestern. Helping build the Peter O’Donnell Jr. Brain Institute @UTSWBrain. He/him. Opinions mine.",2009-05-04 01:58:50,741,376,3944,False,2020-07-25 12:20:00,"July 25 #covid19 trend report for Dallas TX. DFW covid cases, hospitalizations, deaths, 7-day average.… https://t.co/RztOCAn19h",['covid19'],Twitter Web App,False
237,Luis M Burgos,"Massachusetts, USA","Human rights advocate, husband, father, #resistor to unfair, inhumane policy. Not left, not right, just correct!",2009-02-09 15:45:45,1838,2186,8218,False,2020-07-25 12:19:59,Cautious optimism? Arizona May be plateauing with #COVID19   Potential good news.  https://t.co/j20GOpHK04,['COVID19'],Twitter for iPhone,False
238,Dr.S,"Washington, DC","Dir., Ronald Walters Leadership & Public Policy Center, Howard U; former Pres. & CEO, CBC Foundation, political scientist, law enf. specialist, women's issues",2009-03-01 01:10:02,1124,631,8500,False,2020-07-25 12:19:56,"Want A #COVID19 Test? It’s Much Easier To Get In Wealthier, Whiter Neighborhoods #TestingWhileBlack https://t.co/vCdDRLHFEs","['COVID19', 'TestingWhileBlack']",Twitter Web App,False
